"Person_ID","Crash_Date","Crash_Location","Victim","Crash_Circumstances","Longitude","Latitude","Location"
"O1217283","10/30/2021 11:38:00 PM","8201 S STONY ISLAND AVE","DRIVER",,"-87.58525697","41.7459383","POINT (-87.58525697 41.7459383)"
"O1214558","10/27/2021 08:34:00 PM","505 N LAKE SHORE DR","CYCLIST",,"-87.61410753","41.89127929","POINT (-87.61410753 41.89127929)"
"O1207368","10/17/2021 07:30:00 PM","3031 S ARCHER AVE","PEDESTRIAN",,"-87.66218169","41.83947663","POINT (-87.66218169 41.83947663)"
"O1206912","10/17/2021 01:27:00 AM","4233 W 36TH ST","MOTORCYCLIST",,"-87.73040368","41.82704903","POINT (-87.73040368 41.82704903)"
"O1204987","10/14/2021 05:37:00 AM","1141 S CALIFORNIA AVE","PEDESTRIAN",,"-87.69577115","41.86707301","POINT (-87.69577115 41.86707301)"
"O1202666","10/10/2021 05:09:00 PM","4201 N MARINE DR","PEDESTRIAN",,"-87.64633753","41.95859292","POINT (-87.64633753 41.95859292)"
"O1200830","10/08/2021 05:58:00 AM","2530 W DEVON AVE","PEDESTRIAN",,"-87.6934855","41.99777847","POINT (-87.6934855 41.99777847)"
"O1198260","10/04/2021 12:23:00 PM","535 W 115TH ST","DRIVER",,"-87.6362511","41.6850449","POINT (-87.6362511 41.6850449)"
"P268396","10/03/2021 03:03:00 AM","2400 W IRVING PARK RD","PASSENGER",,"-87.68858958","41.9541207","POINT (-87.68858958 41.9541207)"
"O1195697","09/30/2021 11:11:00 PM","9104 S VINCENNES AVE","DRIVER",,"-87.64816707","41.72852791","POINT (-87.64816707 41.72852791)"
"O1194219","09/28/2021 09:50:00 AM","8106 S RACINE AVE","PEDESTRIAN",,"-87.65378117","41.74659471","POINT (-87.65378117 41.74659471)"
"O1193471","09/27/2021 06:25:00 PM","4916 N ELSTON AVE","PEDESTRIAN",,"-87.74319313","41.96983225","POINT (-87.74319313 41.96983225)"
"O1192679","09/26/2021 07:35:00 PM","5600 N HARLEM AVE","MOTORCYCLIST",,"-87.80708917","41.9828152","POINT (-87.80708917 41.9828152)"
"P267303","09/26/2021 12:14:00 AM","4998 W JACKSON BLVD","PASSENGER",,"-87.74918825","41.87684233","POINT (-87.74918825 41.87684233)"
"O1191393","09/24/2021 10:47:00 PM","4917 N MILWAUKEE AVE","PEDESTRIAN",,"-87.76259589","41.97018002","POINT (-87.76259589 41.97018002)"
"O1190671","09/24/2021 03:08:00 AM","891 S COLUMBUS DR","DRIVER",,"-87.62039483","41.87080814","POINT (-87.62039483 41.87080814)"
"O1189276","09/21/2021 10:30:00 PM","4700 S CICERO AVE","PEDESTRIAN",,"-87.74329682","41.80753037","POINT (-87.74329682 41.80753037)"
"O1189531","09/21/2021 01:30:00 PM","3600 S CALIFORNIA AVE","PEDESTRIAN",,"-87.69490963","41.82822428","POINT (-87.69490963 41.82822428)"
"P266247","09/19/2021 04:35:00 AM","597 W 79TH ST","PASSENGER",,"-87.63923438","41.7506027","POINT (-87.63923438 41.7506027)"
"O1186699","09/18/2021 11:34:00 AM","2700 W NORTH AVE","PEDESTRIAN",,"-87.69460426","41.91035175","POINT (-87.69460426 41.91035175)"
"O1186500","09/18/2021 02:05:00 AM","340 S CENTRAL PARK","PEDESTRIAN",,"-87.71587612","41.87587848","POINT (-87.71587612 41.87587848)"
"O1185749","09/17/2021 11:50:00 AM","4803 W DIVERSEY AVE","CYCLIST",,"-87.74679184","41.93142105","POINT (-87.74679184 41.93142105)"
"O1185425","09/16/2021 08:04:00 PM","757 N KEDZIE AVE","PEDESTRIAN",,"-87.7064046","41.8954079","POINT (-87.7064046 41.8954079)"
"O1184625","09/15/2021 07:20:00 PM","2947 W LUIS MUNOZ MARIN DR","MOTORCYCLIST",,"-87.70193357","41.9034148","POINT (-87.70193357 41.9034148)"
"O1182118","09/12/2021 10:38:00 AM","727 S INDEPENDENCE BLVD","CYCLIST",,"-87.71956136","41.87176575","POINT (-87.71956136 41.87176575)"
"O1181695","09/11/2021 06:46:00 PM","2630 S MARTIN LUTHER KING JR DR","MOTORCYCLIST",,"-87.61779447","41.84481664","POINT (-87.61779447 41.84481664)"
"P264086","09/05/2021 07:10:00 PM","7000 N WESTERN AVE","PASSENGER",,"-87.69031084","42.00867159","POINT (-87.69031084 42.00867159)"
"O1175522","09/02/2021 08:55:00 PM","8400 S STONY ISLAND","DRIVER",,"-87.58591564","41.7423299","POINT (-87.58591564 41.7423299)"
"O1174096","09/01/2021 12:15:00 AM","3836 S LAKE SHORE DRIVE BLVD SB","DRIVER",,"-87.6017337","41.82677716","POINT (-87.6017337 41.82677716)"
"O1174037","08/31/2021 08:05:00 PM","1600 E 95TH ST","DRIVER",,"-87.58500357","41.72244946","POINT (-87.58500357 41.72244946)"
"P263312","08/31/2021 08:05:00 PM","1600 E 95TH ST","PASSENGER",,"-87.58500357","41.72244946","POINT (-87.58500357 41.72244946)"
"O1174034","08/31/2021 06:08:00 PM","3600 S KEDZIE AVE","PEDESTRIAN",,"-87.70469773","41.82803514","POINT (-87.70469773 41.82803514)"
"O1170182","08/26/2021 03:50:00 PM","300 N CENTRAL PARK AVE","PEDESTRIAN",,"-87.71620313","41.88633641","POINT (-87.71620313 41.88633641)"
"O1170318","08/26/2021 02:30:00 AM","4601 W NORTH AVE","PEDESTRIAN",,"-87.74142821","41.90957303","POINT (-87.74142821 41.90957303)"
"O1168211","08/24/2021 05:29:00 AM","3335 E 79TH ST","DRIVER",,"-87.70619524","41.74957132","POINT (-87.70619524 41.74957132)"
"O1168111","08/23/2021 07:45:00 PM","1650 N ELSTON","MOTORCYCLIST",,"-87.66325377","41.91197223","POINT (-87.66325377 41.91197223)"
"O1168145","08/23/2021 03:08:00 AM","13000 S TORRENCE AVE","DRIVER",,"-87.55943274","41.65912619","POINT (-87.55943274 41.65912619)"
"P261791","08/22/2021 11:38:00 AM","4013 S ROCKWELL","PASSENGER",,"-87.68952446","41.82067182","POINT (-87.68952446 41.82067182)"
"O1165569","08/20/2021 08:04:00 AM","3525 W FLOURNOY","PEDESTRIAN",,"-87.71421107","41.87256989","POINT (-87.71421107 41.87256989)"
"O1164310","08/18/2021 11:09:00 AM","3151 W ROOSEVELT RD","PEDESTRIAN",,"-87.70518242","41.86630403","POINT (-87.70518242 41.86630403)"
"P261175","08/18/2021 09:22:00 AM","9100 S LAFAYETTE","PASSENGER",,"-87.62538276","41.72893072","POINT (-87.62538276 41.72893072)"
"O1164337","08/18/2021 09:22:00 AM","9100 S LAFAYETTE","DRIVER",,"-87.62538276","41.72893072","POINT (-87.62538276 41.72893072)"
"O1164046","08/16/2021 05:19:00 PM","1500 MUSEUM CAMPUS","CYCLIST",,"-87.6147279","41.86236581","POINT (-87.6147279 41.86236581)"
"P260883","08/15/2021 02:13:00 PM","5550 W LEXINGTON ST","PASSENGER",,"-87.76204388","41.87024936","POINT (-87.76204388 41.87024936)"
"O1162219","08/15/2021 01:45:00 AM","1402 E 95TH ST","DRIVER",,"-87.58981789","41.72238305","POINT (-87.58981789 41.72238305)"
"O1162628","08/14/2021 09:33:00 PM","3375 W HARRISON ST","PEDESTRIAN",,"-87.71071584","41.87351931","POINT (-87.71071584 41.87351931)"
"O1161811","08/14/2021 12:35:00 PM","3558 N FREMONT","PEDESTRIAN",,"-87.65204404","41.94718679","POINT (-87.65204404 41.94718679)"
"O1161349","08/13/2021 07:50:00 PM","2921 W ROOSEVELT RD","MOTORCYCLIST",,"-87.69932698","41.86636266","POINT (-87.69932698 41.86636266)"
"O1160020","08/11/2021 10:50:00 PM","9500 S DORCHESTER","DRIVER",,"-87.59079881","41.72219098","POINT (-87.59079881 41.72219098)"
,"08/06/2021 04:04:00 PM","REPORTED BY EXTERNAL POLICE DEPARTMENT, 5715 N NAGLE AVE","DRIVER",,"-87.78769056","41.98521559","POINT (-87.78769056 41.98521559)"
"O1154682","08/04/2021 01:14:00 AM","1101 W IRVING PARK RD","DRIVER",,"-87.65698331","41.95434048","POINT (-87.65698331 41.95434048)"
"P259129","08/03/2021 11:34:00 PM","4537 W ARMITAGE AVE","PASSENGER",,"-87.74027793","41.91688868","POINT (-87.74027793 41.91688868)"
"O1158823","08/01/2021 12:28:00 AM","1588 W 74TH ST","DRIVER",,"-87.6635611","41.75934407","POINT (-87.6635611 41.75934407)"
"P258673","07/31/2021 10:50:00 PM","7300 S RACINE AVE","PASSENGER",,"-87.65416583","41.76136917","POINT (-87.65416583 41.76136917)"
"O1149865","07/28/2021 08:49:00 PM","810 S WESTERN AVE","PEDESTRIAN",,"-87.68630098","41.87079703","POINT (-87.68630098 41.87079703)"
"O1149843","07/28/2021 07:14:00 PM","7899 S STONY ISLAND","DRIVER",,"-87.58546514","41.75151786","POINT (-87.58546514 41.75151786)"
"O1149118","07/27/2021 06:20:00 PM","2904 S ARCHER AVE","MOTORCYCLIST",,"-87.65794054","41.84178496","POINT (-87.65794054 41.84178496)"
"O1146773","07/24/2021 04:00:00 PM","5316 N MILWAUKEE AVE","CYCLIST",,"-87.76907431","41.97693689","POINT (-87.76907431 41.97693689)"
"P257290","07/24/2021 02:40:00 AM","600 E 103RD","PASSENGER",,"-87.60882266","41.70750028","POINT (-87.60882266 41.70750028)"
"P259594","07/23/2021 10:52:00 PM","532 W 59TH ST","PASSENGER",,"-87.6387639","41.78724155","POINT (-87.6387639 41.78724155)"
"O1145916","07/23/2021 12:55:00 PM","1199 S KILBOURN AVE","DRIVER",,"-87.73726115","41.86604904","POINT (-87.73726115 41.86604904)"
"O1144182","07/21/2021 03:56:00 AM","9458 S HALSTED ST","DRIVER",,"-87.64336192","41.72153443","POINT (-87.64336192 41.72153443)"
"O1146933","07/20/2021 08:26:00 PM","2401 W TOUHY AVE","PEDESTRIAN",,"-87.69037599","42.01216958","POINT (-87.69037599 42.01216958)"
"O1261491","07/17/2021 10:30:00 AM","2740 W ROOSEVELT","CYCLIST",,"-87.69509809","41.86662933","POINT (-87.69509809 41.86662933)"
"O1142097","07/17/2021 10:30:00 AM","401 E 71ST ST","PEDESTRIAN",,"-87.61519739","41.7656031","POINT (-87.61519739 41.7656031)"
"P256162","07/17/2021 01:35:00 AM","5050 S ARCHER","PASSENGER",,"-87.72637277","41.80134967","POINT (-87.72637277 41.80134967)"
"O1140174","07/15/2021 03:46:00 AM","8120 S HOUSTON","PEDESTRIAN",,"-87.55054085","41.74765213","POINT (-87.55054085 41.74765213)"
"O1139967","07/14/2021 08:00:00 PM","7300 N SACRAMENTO","CYCLIST",,"-87.70455995","42.01382663","POINT (-87.70455995 42.01382663)"
"O1138726","07/12/2021 06:50:00 PM","5701 N RIDGE","PEDESTRIAN",,"-87.66313327","41.98564503","POINT (-87.66313327 41.98564503)"
"O1134659","07/07/2021 12:47:00 AM","7103 S ASHLAND AVE","PASSENGER",,"-87.66364395","41.76480481","POINT (-87.66364395 41.76480481)"
"O1134239","07/06/2021 02:20:00 PM","7900 S DOBSON AVE","MOTORCYCLIST",,"-87.59926708","41.75125766","POINT (-87.59926708 41.75125766)"
"O1133286","07/05/2021 01:50:00 AM","1109 S INDEPENDENCE BLVD","PEDESTRIAN",,"-87.71942404","41.86774523","POINT (-87.71942404 41.86774523)"
"O1155119","07/04/2021 11:50:00 PM","8200 S STONY ISLAND AVE","DRIVER",,"-87.58599491","41.74592826","POINT (-87.58599491 41.74592826)"
"O1131709","07/03/2021 01:30:00 AM","4200 S LAKE SHORE DRIVE","DRIVER",,"-87.59662067","41.81849736","POINT (-87.59662067 41.81849736)"
"O1131714","07/03/2021 01:13:00 AM","5359 W BELMONT AVE","MOTORCYCLIST",,"-87.76147057","41.93852924","POINT (-87.76147057 41.93852924)"
,"06/27/2021 04:55:00 PM","REPORTED BY METRA POLICE, 1431 W 107TH ST","PASSENGER",,"-87.65831496","41.69944718","POINT (-87.65831496 41.69944718)"
,"06/27/2021 04:55:00 PM","REPORTED BY METRA POLICE 1431 W 107TH ST","DRIVER",,"-87.65831496","41.69944718","POINT (-87.65831496 41.69944718)"
,"06/27/2021 04:55:00 PM","REPORTED BY METRA POLICE, 1431 W 107TH ST","PASSENGER",,"-87.65831496","41.69944718","POINT (-87.65831496 41.69944718)"
"O1127533","06/27/2021 10:54:00 AM","5211 S ASHLAND AVE","DRIVER",,"-87.66457483","41.79912388","POINT (-87.66457483 41.79912388)"
"P253110","06/26/2021 12:10:00 PM","328 W 127TH ST","PASSENGER",,"-87.63051574","41.66344162","POINT (-87.63051574 41.66344162)"
"O1125801","06/24/2021 11:15:00 PM","1632 E MARQUETTE DR","DRIVER",,"-87.58485904","41.77536486","POINT (-87.58485904 41.77536486)"
"O1122323","06/20/2021 02:39:00 AM","405 S HOMAN AVE","MOTORCYCLIST",,"-87.71067672","41.87531238","POINT (-87.71067672 41.87531238)"
"P251894","06/20/2021 01:15:00 AM","3900 S STATE ST","PASSENGER",,"-87.62657307","41.82362966","POINT (-87.62657307 41.82362966)"
"O1122235","06/20/2021 01:15:00 AM","3900 S STATE ST","DRIVER",,"-87.62657307","41.82362966","POINT (-87.62657307 41.82362966)"
"O1122355","06/20/2021 12:25:00 AM","410 N CICERO AVE","MOTORCYCLIST",,"-87.74571338","41.88824133","POINT (-87.74571338 41.88824133)"
"O1119787","06/17/2021 01:32:00 AM","1550 N LAKE SHORE DR","DRIVER",,"-87.6239874","41.90250032","POINT (-87.6239874 41.90250032)"
"O1118922","06/15/2021 08:34:00 AM","2500 S MILLARD AVE","PEDESTRIAN",,"-87.71620411","41.84610927","POINT (-87.71620411 41.84610927)"
"O1114493","06/10/2021 11:30:00 AM","9139 S COMMERCIAL AVE","PEDESTRIAN",,"-87.55108091","41.7289095","POINT (-87.55108091 41.7289095)"
"O1110410","06/05/2021 01:57:00 AM","2101 W 59TH ST","DRIVER",,"-87.67666544","41.78648524","POINT (-87.67666544 41.78648524)"
"P249020","06/04/2021 06:29:00 AM","7840 S RACINE AVE","PASSENGER",,"-87.65389912","41.7511058","POINT (-87.65389912 41.7511058)"
"P256328","06/03/2021 02:00:00 PM","500 N  HOMAN AVE","PASSENGER",,"-87.71142848","41.89033194","POINT (-87.71142848 41.89033194)"
"O1108590","06/02/2021 06:06:00 PM","11100 S HALSTED ST","PEDESTRIAN",,"-87.64252269","41.69226312","POINT (-87.64252269 41.69226312)"
"O1108070","06/02/2021 12:25:00 AM","200 S LAKE SHORE DR","DRIVER",,"-87.61737571","41.87958569","POINT (-87.61737571 41.87958569)"
"P248660","06/02/2021 12:25:00 AM","200 S LAKE SHORE DR","PASSENGER",,"-87.61737571","41.87958569","POINT (-87.61737571 41.87958569)"
"O1107114","05/31/2021 03:20:00 PM","7010 W GRAND AVE","DRIVER",,"-87.80124359","41.92366003","POINT (-87.80124359 41.92366003)"
"O1105811","05/29/2021 01:48:00 AM","8521 S STONY ISLAND AVE","PEDESTRIAN",,"-87.58512565","41.73988651","POINT (-87.58512565 41.73988651)"
"O1105379","05/28/2021 05:20:00 PM","300 S WABASH AVE","PEDESTRIAN",,"-87.62622894","41.87818171","POINT (-87.62622894 41.87818171)"
"P247736","05/27/2021 12:02:00 AM","325 S WESTERN AVE","PASSENGER",,"-87.68617406","41.87676371","POINT (-87.68617406 41.87676371)"
"O1104879","05/26/2021 01:10:00 PM","1430 W ADDISON ST","DRIVER",,"-87.66517202","41.94715911","POINT (-87.66517202 41.94715911)"
"O1103269","05/26/2021 04:02:00 AM","200 N KOSTNER AVE","PEDESTRIAN",,"-87.73570901","41.88330951","POINT (-87.73570901 41.88330951)"
"O1103256","05/26/2021 01:30:00 AM","2600 N WESTERN AVE","CYCLIST",,"-87.68792224","41.92866979","POINT (-87.68792224 41.92866979)"
"O1101642","05/23/2021 07:52:00 PM","12442 S TORRECNCE","DRIVER",,"-87.55940241","41.66913767","POINT (-87.55940241 41.66913767)"
"O1100651","05/22/2021 02:08:00 PM","2727 W CERMAK RD","MOTORCYCLIST",,"-87.69406896","41.85180873","POINT (-87.69406896 41.85180873)"
"O1100265","05/21/2021 11:00:00 PM","1667 E HAYES DR","MOTORCYCLIST",,"-87.58442659","41.7805041","POINT (-87.58442659 41.7805041)"
"P246681","05/20/2021 11:40:00 PM","4531 W DIVISION ST","PASSENGER",,"-87.73981922","41.90234112","POINT (-87.73981922 41.90234112)"
"O1096876","05/16/2021 07:30:00 PM","3500 S LAKE SHORE DRIVE","DRIVER",,"-87.60627454","41.83111177","POINT (-87.60627454 41.83111177)"
"O1096325","05/16/2021 12:35:00 AM","8300 DORCHESTER AVE","DRIVER",,"-87.59059504","41.74404884","POINT (-87.59059504 41.74404884)"
"O1095690","05/14/2021 09:02:00 PM","959 W GRAND AVE","MOTORCYCLIST",,"-87.65224122","41.89102384","POINT (-87.65224122 41.89102384)"
"O1092446","05/10/2021 02:33:00 AM","1303 W 103RD ST","DRIVER",,"-87.65519287","41.70668725","POINT (-87.65519287 41.70668725)"
"O1088690","05/04/2021 11:52:00 AM","8828 S ASHLAND AVE","DRIVER",,"-87.66313654","41.73310602","POINT (-87.66313654 41.73310602)"
"O1093089","05/03/2021 01:58:00 AM","2145 N ASHLAND AVE","DRIVER",,"-87.66841182","41.92107916","POINT (-87.66841182 41.92107916)"
"O1091027","05/02/2021 09:35:00 PM","100 N WESTERN AVE","MOTORCYCLIST",,"-87.68663247","41.88303658","POINT (-87.68663247 41.88303658)"
"O1083456","04/26/2021 07:25:00 PM","1311 E 83RD ST","MOTORCYCLIST",,"-87.59239747","41.74401058","POINT (-87.59239747 41.74401058)"
"O1082534","04/25/2021 08:30:00 AM","6300 N CENTRAL AVE","DRIVER",,"-87.76433185","41.99622779","POINT (-87.76433185 41.99622779)"
"O1082544","04/25/2021 04:00:00 AM","10000 W OHARE ST","DRIVER",,"-87.90530913","41.97620114","POINT (-87.90530913 41.97620114)"
"O1080109","04/21/2021 05:30:00 AM","7141 S CICERO AVE","MOTORCYCLIST",,"-87.74171661","41.76285668","POINT (-87.74171661 41.76285668)"
"O1077264","04/15/2021 11:05:00 PM","146 S WESTERN AVE","DRIVER",,"-87.68652065","41.87894459","POINT (-87.68652065 41.87894459)"
"O1077069","04/15/2021 03:03:00 AM","11400 S WENTWORTH AVE","PEDESTRIAN",,"-87.62788504","41.68705376","POINT (-87.62788504 41.68705376)"
"O1074810","04/11/2021 03:25:00 PM","2800 N ALBANY AVE","PEDESTRIAN",,"-87.70512936","41.93213113","POINT (-87.70512936 41.93213113)"
"O1074531","04/11/2021 03:25:00 AM","699 S AUSTIN BLVD","DRIVER",,"-87.77419205","41.87132519","POINT (-87.77419205 41.87132519)"
"P241112","04/09/2021 09:38:00 AM","3800 W MARQUETTE BLVD","PASSENGER",,"-87.7177987","41.77155776","POINT (-87.7177987 41.77155776)"
"O1080607","04/08/2021 09:33:00 PM","3800 W HARRISON ST","PEDESTRIAN",,"-87.72040656","41.87362412","POINT (-87.72040656 41.87362412)"
"O1072169","04/07/2021 12:10:00 AM","8220 S KEDZIE AVE","PEDESTRIAN",,"-87.70236934","41.74366367","POINT (-87.70236934 41.74366367)"
"O1065362","03/25/2021 07:36:00 PM","5100 S MICHIGAN AVE","PEDESTRIAN",,"-87.62279","41.801897","POINT (-87.62279 41.801897)"
"O1064474","03/25/2021 10:41:00 AM","5900 S CICERO AVE","DRIVER",,"-87.74149","41.785643","POINT (-87.74149 41.785643)"
"O1064326","03/24/2021 10:22:00 PM","2215 W 47TH ST","PEDESTRIAN",,"-87.68042","41.808341","POINT (-87.68042 41.808341)"
"O1062672","03/22/2021 12:00:00 AM","6230 S HONORE ST","PEDESTRIAN",,"-87.67044","41.780257","POINT (-87.67044 41.780257)"
"O1067830","03/19/2021 11:09:00 PM","614 W MARQUETTE RD","PEDESTRIAN",,"-87.64032","41.772654","POINT (-87.64032 41.772654)"
"O1059292","03/15/2021 09:41:00 PM","318 E 71ST ST","DRIVER",,"-87.61763","41.765773","POINT (-87.61763 41.765773)"
"O1055850","03/09/2021 12:00:00 PM","6200 S ARCHER AVE","DRIVER",,"-87.77463","41.793942","POINT (-87.77463 41.793942)"
"O1054638","03/06/2021 05:05:00 PM","6129 S PULASKI RD","CYCLIST",,"-87.72269","41.781429","POINT (-87.72269 41.781429)"
"O1053810","03/05/2021 08:35:00 AM","5123 S WESTERN","DRIVER",,"-87.68364461","41.80030217","POINT (-87.68364461 41.80030217)"
"P236942","03/03/2021 09:30:00 PM","8502 S PULASKI RD","DRIVER",,"-87.7217","41.73841","POINT (-87.7217 41.73841)"
"O1053786","03/03/2021 09:30:00 PM","8502 S PULASKI RD","PASSENGER",,"-87.7217","41.73841","POINT (-87.7217 41.73841)"
"O1053144","03/03/2021 06:09:00 PM","3457 S DR MARTIN LUTHER KING DR","PEDESTRIAN",,"-87.61683","41.83164","POINT (-87.61683 41.83164)"
"O1052569","02/28/2021 08:00:00 PM","7700 S RACINE AVE","DRIVER",,"-87.65398","41.754044","POINT (-87.65398 41.754044)"
"O1047577","02/22/2021 11:54:00 AM","7410 S RACINE AVE","PEDESTRIAN",,"-87.65411","41.759232","POINT (-87.65411 41.759232)"
"O1040748","02/21/2021 12:10:00 PM","1358 S KEELER AVE","PASSENGER",,"-87.7301","41.862542","POINT (-87.7301 41.862542)"
"O1040748","02/11/2021 07:27:00 PM","150 W 53RD ST","PEDESTRIAN",,"-87.62984","41.798345","POINT (-87.62984 41.798345)"
"P233283","01/30/2021 03:19:00 AM","3000 N LAKE SHORE DR SB","PASSENGER",,"-87.63405","41.93662","POINT (-87.63405 41.93662)"
"P232662","01/23/2021 11:30:00 PM","8299 S STONY ISLAND AVE","PASSENGER",,"-87.58523","41.744297","POINT (-87.58523 41.744297)"
"P232406","01/20/2021 09:35:00 PM","4928 S CICERO AVE","PASSENGER",,"-87.74318","41.803086","POINT (-87.74318 41.803086)"
"O1026070","01/17/2021 11:40:00 AM","200 W 98TH PL","DRIVER",,"-87.62868","41.716313","POINT (-87.62868 41.716313)"
"O1023661","01/13/2021 12:30:00 AM","3300 E 100TH ST","DRIVER",,"-87.54322","41.713924","POINT (-87.54322 41.713924)"
"O1024937","01/11/2021 01:05:00 PM","1100 N LARAMIE AVE","PEDESTRIAN",,"-87.75588","41.900507","POINT (-87.75588 41.900507)"
"O1021279","01/07/2021 06:44:00 PM","7900 S LAFAYETTE AVE","PEDESTRIAN",,"-87.62597","41.750891","POINT (-87.62597 41.750891)"
"P230998","01/06/2021 11:20:00 PM","8623 S VINCENNES AVE","PASSENGER",,"-87.64234","41.737903","POINT (-87.64234 41.737903)"
"O1019719","01/04/2021 04:50:00 PM","3952 W FULLERTON AVE","PEDESTRIAN",,"-87.72646","41.924598","POINT (-87.72646 41.924598)"
"P230791","12/26/2020 03:12:00 AM","300 E 63RD ST","DRIVER",,"-87.61882","41.780291","POINT (-87.61882 41.780291)"
"P229718","12/26/2020 03:12:00 AM","300 E 63RD ST","PASSENGER",,"-87.61882","41.780291","POINT (-87.61882 41.780291)"
"O1013903","12/23/2020 08:07:00 PM","3130 W 55TH ST","PEDESTRIAN",,"-87.70247","41.793645","POINT (-87.70247 41.793645)"
"O1013904","12/23/2020 08:07:00 PM","3130 W 55TH ST","PEDESTRIAN",,"-87.70247","41.793645","POINT (-87.70247 41.793645)"
"O1013547","12/23/2020 02:06:00 PM","352 E 69TH ST","DRIVER",,"-87.61658","41.769426","POINT (-87.61658 41.769426)"
"O1012353","12/21/2020 11:40:00 AM","901 W 63RD ST","PEDESTRIAN",,"-87.64726896","41.77959999","POINT (-87.64726896 41.77959999)"
"P229093","12/20/2020 04:11:00 AM","2159 S ASHLAND AVE","PASSENGER",,"-87.66588","41.852377","POINT (-87.66588 41.852377)"
"O1012038","12/19/2020 10:50:00 PM","5620 S CALIFORNIA AVE","CYCLIST",,"-87.69372178","41.79138231","POINT (-87.69372178 41.79138231)"
"O1011542","12/19/2020 04:50:00 PM","10100 S VERNON AVE","DRIVER",,"-87.61274768","41.71096394","POINT (-87.61274768 41.71096394)"
"O1026835","12/19/2020 11:08:00 AM","6902 S ASHLAND AVE","PEDESTRIAN",,"-87.66389998","41.7685297","POINT (-87.66389998 41.7685297)"
"O1011218","12/19/2020 03:23:00 AM","2000 W AUGUSTA BLVD","DRIVER",,"-87.67715633","41.89954987","POINT (-87.67715633 41.89954987)"
"O1010831","12/18/2020 11:01:00 AM","11059 S WESTERN AVE","PEDESTRIAN",,"-87.68115784","41.69179","POINT (-87.68115784 41.69179)"
"O1028853","12/10/2020 11:31:00 AM","199 W 33RD ST","PEDESTRIAN",,"-87.63159022","41.83460094","POINT (-87.63159022 41.83460094)"
"O1005928","12/09/2020 03:58:00 AM","4647 S WESTERN AVE","DRIVER",,"-87.6844168","41.80857273","POINT (-87.6844168 41.80857273)"
"O1004652","12/05/2020 11:48:00 PM","7401 S CICERO AVE","DRIVER",,"-87.74171139","41.75956638","POINT (-87.74171139 41.75956638)"
"O1003180","12/02/2020 11:44:00 PM","300 E WACKER SUB DR","DRIVER",,"-87.62055476","41.88776262","POINT (-87.62055476 41.88776262)"
"O1002852","12/02/2020 12:09:00 PM","2720 W JARVIS AVE","PEDESTRIAN",,"-87.69781788","42.01574035","POINT (-87.69781788 42.01574035)"
"O1000584","11/26/2020 11:03:00 PM","8700 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60483","41.73666","POINT (-87.60483 41.73666)"
"O1013247","11/26/2020 10:21:00 PM","5900 S ASHLAND AVE","DRIVER",,"-87.66440004","41.78673132","POINT (-87.66440004 41.78673132)"
"O999267","11/24/2020 12:30:00 PM","3231 W 26TH ST","PEDESTRIAN",,"-87.70624013","41.84451251","POINT (-87.70624013 41.84451251)"
"O998301","11/22/2020 09:16:00 PM","3624 W JACKSON BLVD","DRIVER",,"-87.71627143","41.87720277","POINT (-87.71627143 41.87720277)"
"O992235","11/11/2020 01:48:00 AM","5983 W JACKSON BLVD","DRIVER",,"-87.77403957","41.87643327","POINT (-87.77403957 41.87643327)"
"O990324","11/07/2020 09:40:00 AM","2831 N CICERO AVE","DRIVER",,"-87.74664239","41.93276502","POINT (-87.74664239 41.93276502)"
"O989412","11/05/2020 11:05:00 PM","4033 W FULLERTON AVE","MOTORCYCLIST",,"-87.72816118","41.92447705","POINT (-87.72816118 41.92447705)"
"O989146","11/05/2020 10:25:00 AM","1155 S MORGAN ST","PEDESTRIAN",,"-87.65101514","41.86703592","POINT (-87.65101514 41.86703592)"
"O985357","10/29/2020 06:14:00 PM","3501 W CHICAGO AVE","DRIVER",,"-87.71422519","41.89537021","POINT (-87.71422519 41.89537021)"
"O985465","10/28/2020 11:58:00 PM","7900 S DR MARTIN LUTHER KING JR DR","DRIVER",,"-87.61510225","41.75102047","POINT (-87.61510225 41.75102047)"
"O981900","10/23/2020 01:09:00 PM","6202 W HIGGINS AVE","CYCLIST",,"-87.78312","41.974871","POINT (-87.78312 41.974871)"
"O981641","10/22/2020 08:05:00 AM","699 S LAKE SHORE DR NB","MOTORCYCLIST",,"-87.61694","41.873324","POINT (-87.61694 41.873324)"
"O979847","10/19/2020 10:37:00 PM","2621 W FULLERTON AVE","DRIVER",,"-87.69346","41.924737","POINT (-87.69346 41.924737)"
"P222810","10/19/2020 10:37:00 PM","2621 W FULLERTON AVE","PASSENGER",,"-87.69346","41.924737","POINT (-87.69346 41.924737)"
"O979822","10/19/2020 09:10:00 PM","1625 W 87TH ST","DRIVER",,"-87.66406","41.735667","POINT (-87.66406 41.735667)"
"O979491","10/19/2020 12:38:00 PM","3402 S WESTERN BLVD","DRIVER",,"-87.68478","41.831973","POINT (-87.68478 41.831973)"
"O977715","10/15/2020 10:48:00 PM","1600 S HOMAN AVE","DRIVER",,"-87.71048","41.858931","POINT (-87.71048 41.858931)"
